band,callsign,frequency,city,state,county,lat,lon,class,format,slogan,owner,power,haat,market,rank,population,nfl,nba,nhl,mlb,facility_id
FM,W255DA,98.9,SALEM,NH,,42.816750000000006,71.26977777777778,D,CLASSIC HITS,VALLEY 98.9,COSTA-EAGLE RADIO VENTURES LIMITED PARTNERSHIP,0.154,,PORTSMOUTH-DOVER-ROCHESTER,122.0,"452,600",,,,,26367.0
FM,W256BJ,99.1,KEENE,NH,,42.930638888888886,72.29952777777778,D,ADULT ALTERNATIVE,93.9 THE RIVER,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",0.25,-92.5,,,,,,,,140905.0
FM,W257CP,99.3,BERLIN,NH,,44.48283333333333,71.17672222222222,D,CLASSIC ROCK,THE OUTLAW,"CUPID BROADCASTING, LLC",0.24,,,,,,,,,155261.0
FM,W260CF,99.9,MANCHESTER,NH,,42.98397222222222,71.58894444444444,D,TALK,WFEA 1370 AM & 99.9 FM,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",0.11,,BOSTON,10.0,"4,463,500",,,,,154234.0
FM,W269DI,101.7,CLAREMONT,NH,,43.39588888888889,72.29397222222222,D,ADULT HITS,97.5 & 101.7 THE PENGUIN,"GREAT EASTERN RADIO, LLC",0.15,,LEBANON-HANOVER-WHITE RIVER JUNCTION,217.0,"162,400",,,,,46339.0
FM,W270DS,101.9,CONCORD,NH,,42.981861111111115,71.58877777777778,D,NEWS/TALK,"WKXL 1450 AM, 103.9 AND 101.9 FM",NEW HAMPSHIRE FAMILY RADIO LLC,0.065,,BOSTON,10.0,"4,463,500",,Celtics,,,202530.0
FM,W272DZ,102.3,KEENE,NH,,42.91591666666667,72.33091666666667,D,ADULT HITS,REWIND 92.7 / 102.3,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",0.25,,,,,,,,,201372.0
FM,W276BJ,103.1,CONCORD,NH,,43.11922222222222,71.54894444444444,D,COUNTRY,THE OUTLAW,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",0.25,138.5,CONCORD,171.0,"252,500",,,,,140927.0
FM,W276CB,103.1,KEENE,NH,,42.930638888888886,72.29952777777778,D,OLDIES,PURE OLDIES 104.1,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",0.25,-92.6,,,,,,,,81840.0
FM,W277DJ,103.3,LACONIA,NH,,43.546,71.37808333333332,D,CLASSIC HITS,MOOSE 103.3,COSTA-EAGLE RADIO VENTURES LIMITED PARTNERSHIP,0.19,,CONCORD,171.0,"252,500",,,,,200128.0
FM,W278CJ,103.5,MANCHESTER,NH,,43.010555555555555,71.50361111111111,D,OLDIES,OLDIES RADIO WGAM,"ABSOLUTE BROADCASTING, LLC",0.25,,BOSTON,10.0,"4,463,500",,Celtics,,,138757.0
FM,W280CS,103.9,"HANOVER, ETC.",NH,,43.73116666666667,72.26730555555555,D,CLASSICAL,VPR CLASSICAL,VERMONT PUBLIC CO.,0.25,-122.5,LEBANON-HANOVER-WHITE RIVER JUNCTION,217.0,"162,400",,,,,31111.0
FM,W280DG,103.9,PORTSMOUTH,NH,,43.071361111111116,70.75372222222222,D,NEWS/TALK,NEW HAMPSHIRE PUBLIC RADIO,"NEW HAMPSHIRE PUBLIC RADIO, INCORPORATED",0.25,,PORTSMOUTH-DOVER-ROCHESTER,122.0,"452,600",,,,,140553.0
FM,W281AU,104.1,KEENE,NH,,43.01894444444444,72.35758333333332,D,OLDIES,PURE OLDIES 104.1,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",0.25,,,,,,,,,140906.0
FM,W282AB,104.3,DURHAM,NH,,43.156388888888884,70.94,D,NEWS/TALK,NEW HAMPSHIRE PUBLIC RADIO,"NEW HAMPSHIRE PUBLIC RADIO, INC.",0.02,67.2,PORTSMOUTH-DOVER-ROCHESTER,122.0,"452,600",,,,,48441.0
FM,W282AF,104.3,CONCORD,NH,,43.21897222222223,71.44008333333333,D,RELIGIOUS TEACHING,NEW HAMPSHIRE GOSPEL RADIO,"NEW HAMPSHIRE GOSPEL RADIO, INC.",0.01,,CONCORD,171.0,"252,500",,,,,82567.0
FM,W288BN,105.5,KEENE,NH,,42.91480555555555,72.33063888888888,D,COUNTRY,NASH COUNTRY 104.9,"TRI-VALLEY BROADCASTING, LLC",0.01,174.2,,,,,,,,147055.0
FM,W289BT,105.7,COLEBROOK,NH,,44.87822222222222,71.48041666666667,D,NEWS/TALK,NEW HAMPSHIRE PUBLIC RADIO,"NEW HAMPSHIRE PUBLIC RADIO, INCORPORATED",0.095,-48.4,,,,,,,,140577.0
FM,W293AB,106.5,KEENE,NH,,42.91591666666667,72.33063888888888,D,ADULT HITS,THE PENGUIN,"GREAT EASTERN RADIO, LLC",0.15,,,,,,,,,17796.0
FM,W294AB,106.7,HANOVER,NH,,43.65463888888889,72.29441666666666,D,ADULT HITS,THE PENGUIN,"GREAT EASTERN RADIO, LLC",0.013,,LEBANON-HANOVER-WHITE RIVER JUNCTION,217.0,"162,400",,,,,17799.0
